,Snapshot Month,Customer ID,Customer Age,Gender,Education_Level,Marital Status,Income Category,Month on Book,Credit_Limit,Revolving_Bal,Utilization,external_bank_credit_card_max_util_greater_than_90,external_bank_credit_card_max_util_greater_than_50,FICO,Total_Debt,Debt_to_Income_Ratio,Credit_Inquiries,Delinquency,Monthly_Interest_Revenue,Late_Fee_Revenue,Annual_Fee,ECL,ECL MoM Charge
864,2016-03-31,768805410,25.0,M,Post-Graduate,Married,$120K +,28.0,6035.135118593722,871.4626457203451,0.12024498263986469,2.0,2.0,541.0,27833.72807685596,0.1896009313648991,6.0,0.0,16.521188837566303,0,0,43.573132286017255,-11.948237890109013
865,2016-04-30,768805410,25.0,M,Post-Graduate,Married,$120K +,29.0,6725.368379853394,1758.3599399086759,0.2348875413459746,4.0,4.0,775.0,41830.7597653441,0.2808981073628345,3.0,0.0,33.33498774078868,0,0,87.9179969954338,44.34486470941654
866,2016-05-31,768805410,25.0,M,Post-Graduate,Married,$120K +,30.0,6551.0,34.94208267163214,0.0048633136396196855,2.0,2.0,850.0,41689.906017693305,0.28342083206128155,3.0,0.0,0.6624320032888021,0,0,1.7471041335816073,-86.1708928618522
867,2016-06-30,768805410,25.0,M,Post-Graduate,Married,$120K +,31.0,6551.0,353.8285174977597,0.04639906905504814,2.0,4.0,850.0,33102.08423225964,0.20220852675204318,2.0,0.0,6.707881034722528,0,0,17.691425874887987,15.944321741306378
868,2016-07-31,768805410,25.0,M,Post-Graduate,Married,$120K +,32.0,6551.0,1048.292436807703,0.12825297175335187,0.0,0.0,832.0,30326.239297722044,0.19297878233839388,1.0,0.0,19.873528017000435,0,0,52.41462184038516,34.72319596549717
869,2016-08-31,768805410,25.0,M,Post-Graduate,Married,$120K +,33.0,6551.0,1158.6491319045429,0.1579927689081503,3.0,3.0,602.0,48501.751964547715,0.3279556895206842,3.0,0.0,21.965670242646322,0,0,57.932456595227144,5.517834754841985
870,2016-09-30,768805410,25.0,M,Post-Graduate,Married,$120K +,34.0,6551.0,764.6830671706964,0.10919313265148321,0.0,2.0,495.0,49155.388046431115,0.3119178824740191,6.0,0.0,14.496861587422062,0,0,38.23415335853482,-19.698303236692325
871,2016-10-31,768805410,25.0,M,Post-Graduate,Married,$120K +,35.0,6551.0,251.51989623566712,0.031893233809851124,0.0,2.0,850.0,48978.8104352439,0.3600099532709495,4.0,0.0,4.768314192835777,0,0,12.575994811783357,-25.658158546751462
872,2014-09-30,768805411,47.0,F,Post-Graduate,Divorced,$80K - $120K,1.0,2325.0,40.93498389126121,0.015333119217612544,2.0,2.0,850.0,152675.274762432,1.0,1.0,0.0,0.77604542461053,0,0,2.0467491945630605,2.0467491945630605
873,2014-10-31,768805411,48.0,F,Post-Graduate,Divorced,$80K - $120K,11.0,2325.0,101.74720708235714,0.04135626473080922,0.0,2.0,829.0,123664.8262501726,1.0,2.0,0.0,1.9289235518673264,0,0,5.087360354117857,3.0406111595547967
874,2014-11-30,768805411,48.0,F,Post-Graduate,Divorced,$80K - $120K,12.0,2325.0,24.585066408426943,0.010233965747625268,0.0,1.0,850.0,383481.8582759118,1.0,0.0,1.0,0.466083688970958,30,100,9.834026563370777,4.74666620925292
875,2014-12-31,768805411,48.0,F,Post-Graduate,Divorced,$80K - $120K,13.0,2325.0,452.96892938906274,0.188923133001046,1.0,2.0,747.0,324629.7291704344,1.0,2.0,0.0,8.58738496335785,0,0,22.648446469453138,12.81441990608236
876,2015-01-31,768805411,49.0,F,Post-Graduate,Divorced,$80K - $120K,14.0,2325.0,259.84981817591006,0.0932551250197876,2.0,2.0,850.0,164109.99675611002,1.0,1.0,0.0,4.926232852978902,0,0,12.992490908795503,-9.655955560657635
877,2015-02-28,768805411,49.0,F,Post-Graduate,Divorced,$80K - $120K,15.0,2325.0,26.57000382728139,0.010832024068813687,4.0,4.0,779.0,333652.003770111,1.0,2.0,0.0,0.5037141325576006,0,0,1.3285001913640695,-11.663990717431433
878,2015-03-31,768805411,49.0,F,Post-Graduate,Divorced,$80K - $120K,16.0,2325.0,461.99958523745033,0.17868355809854888,2.0,2.0,795.0,133863.50747799326,1.0,0.0,0.0,8.758588136931584,0,0,23.09997926187252,21.771479070508448
879,2015-04-30,768805411,49.0,F,Post-Graduate,Divorced,$80K - $120K,17.0,2325.0,109.21678854482597,0.039684027309920406,0.0,3.0,850.0,413163.5754080351,1.0,0.0,0.0,2.0705318772328107,0,0,5.460839427241299,-17.63913983463122
880,2015-05-31,768805411,49.0,F,Post-Graduate,Divorced,$80K - $120K,18.0,2325.0,443.7986117685439,0.18895480207516827,0.0,0.0,777.0,80321.6249550629,0.8821883958097552,1.0,0.0,8.413534081908054,0,0,22.189930588427195,16.729091161185895
881,2015-06-30,768805411,49.0,F,Post-Graduate,Divorced,$80K - $120K,19.0,2325.0,315.6105922269162,0.12145010113341018,1.0,1.0,763.0,138690.87940937633,1.0,0.0,0.0,5.983345607437877,0,0,15.780529611345811,-6.4094009770813845
882,2015-07-31,768805411,49.0,F,Post-Graduate,Divorced,$80K - $120K,20.0,2325.0,485.77612421230856,0.18763853809040407,3.0,3.0,828.0,254930.2750060758,1.0,1.0,0.0,9.209343762816946,0,0,24.28880621061543,8.50827659926962
883,2015-08-31,768805411,49.0,F,Post-Graduate,Divorced,$80K - $120K,21.0,2325.0,202.3019654843162,0.08340510432937914,0.0,0.0,755.0,322388.37060128775,1.0,0.0,0.0,3.8352406616516665,0,0,10.11509827421581,-14.17370793639962
884,2015-09-30,768805411,49.0,F,Post-Graduate,Divorced,$80K - $120K,22.0,2325.0,324.2201932769058,0.1140006037640164,1.0,1.0,850.0,188986.43029681593,1.0,2.0,0.0,6.14656642414358,0,0,16.21100966384529,6.095911389629478
885,2015-10-31,768805411,49.0,F,Post-Graduate,Divorced,$80K - $120K,23.0,2325.0,285.18058259379745,0.10643674584580362,0.0,0.0,850.0,261583.77870781696,1.0,2.0,0.0,5.406453484813212,0,0,14.259029129689873,-1.9519805341554157
886,2015-11-30,768805411,49.0,F,Post-Graduate,Divorced,$80K - $120K,24.0,2325.0,312.09765703660986,0.12780271122004977,1.0,1.0,815.0,402794.0588121639,1.0,0.0,0.0,5.916747382100049,0,100,15.604882851830494,1.345853722140621
887,2015-12-31,768805411,49.0,F,Post-Graduate,Divorced,$80K - $120K,25.0,2325.0,416.5793383465617,0.16157789803632555,0.0,2.0,729.0,404463.9354394836,1.0,1.0,1.0,7.897511096374116,30,0,166.6317353386247,151.0268524867942
888,2016-01-31,768805411,50.0,F,Post-Graduate,Divorced,$80K - $120K,26.0,2325.0,60.45911193752966,0.02334008007454801,4.0,4.0,850.0,329800.31667418807,1.0,2.0,0.0,1.1461838441116874,0,0,3.0229555968764834,-163.60877974174824
889,2016-02-29,768805411,50.0,F,Post-Graduate,Divorced,$80K - $120K,27.0,2325.0,30.897573921025838,0.012082175634688946,3.0,3.0,629.0,72804.16185770977,0.7147968421550367,2.0,0.0,0.5857562063948079,0,0,1.544878696051292,-1.4780769008251915
890,2016-03-31,768805411,50.0,F,Post-Graduate,Divorced,$80K - $120K,28.0,2325.0,143.53734325583142,0.05218523202989982,0.0,1.0,850.0,408328.64933671197,1.0,0.0,0.0,2.721180953444052,0,0,7.176867162791571,5.631988466740279
891,2016-04-30,768805411,50.0,F,Post-Graduate,Divorced,$80K - $120K,29.0,2325.0,474.4094112503677,0.1954043234329098,3.0,3.0,731.0,221413.09382110965,1.0,2.0,0.0,8.99385361848447,0,0,23.720470562518386,16.543603399726816
892,2016-05-31,768805411,50.0,F,Post-Graduate,Divorced,$80K - $120K,30.0,2325.0,251.00529762659585,0.09384607274715369,2.0,2.0,771.0,129710.51185096597,1.0,1.0,0.0,4.758558432405004,0,0,12.550264881329793,-11.170205681188593
893,2016-06-30,768805411,50.0,F,Post-Graduate,Divorced,$80K - $120K,31.0,2325.0,153.4499238805935,0.055175166807875764,2.0,3.0,466.0,425396.05822262337,1.0,5.0,0.0,2.9091036569282913,0,0,7.672496194029676,-4.877768687300118
894,2016-07-31,768805411,50.0,F,Post-Graduate,Divorced,$80K - $120K,32.0,2242.0943686678265,268.09939209857254,0.10105676320107077,1.0,1.0,850.0,163740.51735429312,1.0,1.0,1.0,5.082628275404738,30,0,107.23975683942902,99.56726064539934
895,2016-08-31,768805411,50.0,F,Post-Graduate,Divorced,$80K - $120K,33.0,2299.1631396833122,423.4839360790033,0.1603475933822596,0.0,1.0,570.0,59028.27047691876,0.5845273534024701,4.0,2.0,8.028408460185744,30,0,254.09036164740195,146.85060480797293
896,2016-09-30,768805411,50.0,F,Post-Graduate,Divorced,$80K - $120K,34.0,2325.0,243.37487915680472,0.098467401630612,2.0,2.0,850.0,101470.29664659886,0.993923569436049,1.0,3.0,4.613900959054703,30,0,153.32617386878698,-100.76418777861497
897,2016-10-31,768805411,50.0,F,Post-Graduate,Divorced,$80K - $120K,35.0,2325.0,469.5220064666284,0.20078397787602828,0.0,2.0,760.0,86694.21272260795,0.9250344804475359,0.0,4.0,8.90119819859434,30,0,380.31282523796904,226.98665136918206
898,2014-09-30,768805412,37.0,M,High School,Unknown,$120K +,1.0,6038.0,992.4878145277848,0.15578912496432806,3.0,3.0,790.0,444393.3155453162,1.0,1.0,0.0,18.815583987817746,0,0,49.624390726389244,49.624390726389244
899,2014-10-31,768805412,38.0,M,High School,Unknown,$120K +,11.0,6038.0,1133.6360694152809,0.16060623709631278,0.0,2.0,768.0,246672.11275216466,1.0,2.0,0.0,21.491472603974895,0,0,56.681803470764045,7.057412744374801
900,2014-11-30,768805412,38.0,M,High School,Unknown,$120K +,12.0,6038.0,1985.21240605909,0.3157407568855321,1.0,1.0,592.0,376322.7048186191,1.0,3.0,0.0,37.635656794068225,0,100,99.26062030295451,42.57881683219046
901,2014-12-31,768805412,38.0,M,High School,Unknown,$120K +,13.0,6038.0,1267.9037106171063,0.1854989047075885,0.0,4.0,785.0,207573.38453372312,1.0,0.0,0.0,24.0369185458791,0,0,63.395185530855315,-35.86543477209919
902,2015-01-31,768805412,39.0,M,High School,Unknown,$120K +,14.0,6038.0,280.8033919826257,0.04178039102546253,0.0,0.0,474.0,344550.60054623673,1.0,4.0,0.0,5.323470705206618,0,0,14.040169599131287,-49.355015931724026
903,2015-02-28,768805412,39.0,M,High School,Unknown,$120K +,15.0,6038.0,989.278001923394,0.1317259438999313,0.0,0.0,432.0,474092.2634665126,1.0,2.0,0.0,18.754732360463702,0,0,49.4639000961697,35.42373049703841
904,2015-03-31,768805412,39.0,M,High School,Unknown,$120K +,16.0,6038.0,1091.2312968861202,0.17020781229781656,1.0,2.0,739.0,443543.5392846289,1.0,0.0,0.0,20.687562926367065,0,0,54.56156484430601,5.09766474813631
905,2015-04-30,768805412,39.0,M,High School,Unknown,$120K +,17.0,6038.0,632.9261778702369,0.09629103887063324,0.0,0.0,648.0,145917.52172698916,0.9358381881772548,2.0,0.0,11.99901448006395,0,0,31.646308893511844,-22.91525595079417
906,2015-05-31,768805412,39.0,M,High School,Unknown,$120K +,18.0,6038.0,1163.4559050371035,0.18326180657781324,1.0,2.0,684.0,460346.8810671173,1.0,1.0,0.0,22.056797047693408,0,0,58.17279525185518,26.526486358343334
907,2015-06-30,768805412,39.0,M,High School,Unknown,$120K +,19.0,6038.0,1613.8264141601621,0.22649639917588588,2.0,4.0,747.0,282698.3261833685,1.0,2.0,0.0,30.59492115964835,0,0,80.6913207080081,22.51852545615293
908,2015-07-31,768805412,39.0,M,High School,Unknown,$120K +,20.0,5455.353750891557,115.35553672782079,0.01802952371302244,1.0,2.0,808.0,240200.3955205222,1.0,0.0,0.0,2.1869102652860266,0,0,5.7677768363910396,-74.92354387161707
909,2015-08-31,768805412,39.0,M,High School,Unknown,$120K +,21.0,6038.0,567.40319210806,0.09352416058094648,2.0,3.0,777.0,277544.2557191928,1.0,0.0,0.0,10.756829715984601,0,0,28.370159605403003,22.602382769011964
910,2015-09-30,768805412,39.0,M,High School,Unknown,$120K +,22.0,6038.0,484.12604590700965,0.07909669846241045,0.0,2.0,850.0,218063.09012958186,1.0,2.0,0.0,9.178061578305089,0,0,24.206302295350483,-4.163857310052521
911,2015-10-31,768805412,39.0,M,High School,Unknown,$120K +,23.0,6038.0,1031.8953542129457,0.15788054685511646,0.0,0.0,815.0,117319.19800360779,0.7306271967313707,1.0,0.0,19.562672125169023,0,0,51.59476771064729,27.388465415296807
912,2015-11-30,768805412,39.0,M,High School,Unknown,$120K +,24.0,6038.0,1921.5439133990646,0.3103711105130124,2.0,2.0,626.0,338577.00350678654,1.0,4.0,0.0,36.428629510219466,0,100,96.07719566995324,44.48242795930595
913,2015-12-31,768805412,39.0,M,High School,Unknown,$120K +,25.0,6038.0,854.9374985457885,0.1368760432931987,4.0,4.0,,198782.6032713997,1.0,2.0,0.0,16.207905097431055,0,0,42.746874927289426,-53.330320742663815
914,2016-01-31,768805412,40.0,M,High School,Unknown,$120K +,26.0,6038.0,747.6582884746415,0.10852978705325121,0.0,0.0,764.0,250355.59926873643,1.0,0.0,0.0,14.174105832902253,0,0,37.382914423732075,-5.363960503557351
915,2016-02-29,768805412,40.0,M,High School,Unknown,$120K +,27.0,6038.0,44.83081675579542,0.006017210014383875,1.0,4.0,850.0,410687.4579381434,1.0,0.0,0.0,0.8499026240563695,0,0,2.241540837789771,-35.141373585942304
916,2016-03-31,768805412,40.0,M,High School,Unknown,$120K +,28.0,6038.0,539.6593090324989,0.08408043728777786,0.0,2.0,547.0,296593.2493049387,1.0,3.0,0.0,10.230861180638113,0,0,26.982965451624946,24.741424613835175
917,2016-04-30,768805412,40.0,M,High School,Unknown,$120K +,29.0,6038.0,1617.0832448381984,0.25452032535175506,0.0,3.0,633.0,262024.39308751147,1.0,1.0,0.0,30.656664155642563,0,0,80.85416224190993,53.87119679028498
918,2016-05-31,768805412,40.0,M,High School,Unknown,$120K +,30.0,6038.0,326.3734242612272,0.04440604662103386,4.0,4.0,761.0,387590.67386383505,1.0,1.0,0.0,6.187387377144345,0,0,16.31867121306136,-64.53549102884857
919,2016-06-30,768805412,40.0,M,High School,Unknown,$120K +,31.0,6038.0,862.5897105661663,0.1328852424917356,0.0,2.0,803.0,127129.20559154001,0.860367435039034,0.0,0.0,16.352975732913382,0,0,43.12948552830832,26.81081431524696
920,2016-07-31,768805412,40.0,M,High School,Unknown,$120K +,32.0,6038.0,535.8810912772523,0.08605745757267619,1.0,2.0,,384919.93954065524,1.0,3.0,0.0,10.159233728434147,0,0,26.794054563862616,-16.335430964445706
921,2016-08-31,768805412,40.0,M,High School,Unknown,$120K +,33.0,6038.0,1793.3273891595784,0.2745979055281743,2.0,2.0,627.0,126795.29287517932,0.7834333881709048,4.0,0.0,33.99790064368729,0,0,89.66636945797893,62.872314894116315
922,2016-09-30,768805412,40.0,M,High School,Unknown,$120K +,34.0,6038.0,1318.8817994321696,0.18838412210974506,0.0,1.0,420.0,391116.25806755543,1.0,2.0,0.0,25.00336115363507,0,0,65.94408997160848,-23.722279486370454
923,2016-10-31,768805412,40.0,M,High School,Unknown,$120K +,35.0,6038.0,616.3305100315789,0.08430253416807836,2.0,2.0,784.0,187300.891869116,1.0,1.0,0.0,11.684393809178673,0,0,30.816525501578948,-35.127564470029526
924,2014-09-30,768805413,39.0,M,Post-Graduate,Unknown,$60K - $80K,1.0,16418.0,4296.621506861615,0.21369770802948254,0.0,0.0,745.0,137508.28760400496,1.0,3.0,0.0,81.45535052708249,0,0,214.83107534308076,214.83107534308076
925,2014-10-31,768805413,40.0,M,Post-Graduate,Unknown,$60K - $80K,11.0,16418.0,4618.952456036317,0.263768099911386,4.0,4.0,668.0,99247.17780609868,1.0,3.0,0.0,87.5661006615365,0,0,230.94762280181587,16.116547458735113
926,2014-11-30,768805413,40.0,M,Post-Graduate,Unknown,$60K - $80K,12.0,16418.0,4724.4235399945,0.2369214126863688,1.0,1.0,633.0,128160.00888332205,1.0,2.0,0.0,89.56562147121574,0,100,236.221176999725,5.273554197909135
927,2014-12-31,768805413,40.0,M,Post-Graduate,Unknown,$60K - $80K,13.0,16418.0,292.3441278030041,0.017510894302660118,2.0,2.0,834.0,195386.07180678457,1.0,0.0,0.0,5.542259974889351,0,0,14.617206390150205,-221.6039706095748
928,2015-01-31,768805413,41.0,M,Post-Graduate,Unknown,$60K - $80K,14.0,16418.0,2412.1497257272954,0.1342935006375792,0.0,2.0,799.0,104385.27023755774,1.0,0.0,0.0,45.72953450033806,0,0,120.60748628636478,105.99027989621457
929,2015-02-28,768805413,41.0,M,Post-Graduate,Unknown,$60K - $80K,15.0,16418.0,4117.33103556918,0.22001867578087475,0.0,2.0,720.0,141020.0284970512,1.0,2.0,0.0,78.05636177232051,0,0,205.866551778459,85.25906549209424
930,2015-03-31,768805413,41.0,M,Post-Graduate,Unknown,$60K - $80K,16.0,16418.0,2647.837490127867,0.13828352779447475,4.0,4.0,740.0,198968.72351403825,1.0,2.0,0.0,50.1977031378441,0,0,132.39187450639335,-73.47467727206566
931,2015-04-30,768805413,41.0,M,Post-Graduate,Unknown,$60K - $80K,17.0,16418.0,444.77607984467124,0.02428690927678718,3.0,3.0,850.0,227697.9854226032,1.0,1.0,0.0,8.432064921695277,0,0,22.238803992233564,-110.1530705141598
932,2015-05-31,768805413,41.0,M,Post-Graduate,Unknown,$60K - $80K,18.0,16418.0,193.02030318566392,0.010873846979140248,1.0,1.0,850.0,241978.09829391533,1.0,0.0,0.0,3.6592789077938166,0,0,9.651015159283197,-12.587788832950366
933,2015-07-31,768805413,41.0,M,Post-Graduate,Unknown,$60K - $80K,20.0,16418.0,3733.2779715021256,0.22385985273928416,2.0,2.0,513.0,115510.1486898833,1.0,3.0,0.0,70.7754837837373,0,0,186.6638985751063,177.0128834158231
934,2015-08-31,768805413,41.0,M,Post-Graduate,Unknown,$60K - $80K,21.0,16418.0,1585.6418552300001,0.0813092921341858,0.0,2.0,731.0,74058.5632275736,1.0,0.0,0.0,30.06059829145034,0,0,79.28209276150001,-107.38180581360628
935,2015-09-30,768805413,41.0,M,Post-Graduate,Unknown,$60K - $80K,22.0,16418.0,2116.525586272582,0.12854040363848948,1.0,1.0,685.0,246436.2648699251,1.0,2.0,0.0,40.12509206455561,0,0,105.82627931362912,26.544186552129105
936,2015-10-31,768805413,41.0,M,Post-Graduate,Unknown,$60K - $80K,23.0,16418.0,613.1312964449444,0.03633489664681275,0.0,3.0,850.0,115892.31363546837,1.0,0.0,0.0,11.623743118003254,0,0,30.65656482224722,-75.1697144913819
937,2015-11-30,768805413,41.0,M,Post-Graduate,Unknown,$60K - $80K,24.0,16418.0,4429.065408281021,0.25725641782589487,0.0,0.0,512.0,127786.4083955303,1.0,5.0,0.0,83.96622201019159,0,100,221.45327041405105,190.79670559180383
938,2015-12-31,768805413,41.0,M,Post-Graduate,Unknown,$60K - $80K,25.0,16418.0,944.982443505991,0.05573486726352565,0.0,2.0,850.0,62406.687768589356,0.8352444772792289,1.0,0.0,17.914977163986578,0,0,47.249122175299554,-174.2041482387515
939,2016-01-31,768805413,42.0,M,Post-Graduate,Unknown,$60K - $80K,26.0,16418.0,1318.7672403102677,0.06951799562536531,0.0,0.0,765.0,112173.95716668069,1.0,0.0,0.0,25.001189341802053,0,0,65.93836201551339,18.689239840213837
940,2016-02-29,768805413,42.0,M,Post-Graduate,Unknown,$60K - $80K,27.0,15789.952906092289,3788.918082661069,0.2025840747407947,2.0,2.0,739.0,313759.9834515739,1.0,3.0,0.0,71.83030901108854,0,0,189.44590413305346,123.50754211754007
941,2016-03-31,768805413,42.0,M,Post-Graduate,Unknown,$60K - $80K,28.0,16418.0,4021.193698027289,0.22155418334088792,2.0,2.0,400.0,291220.10192767304,1.0,5.0,0.0,76.23379012720135,0,0,201.05968490136445,11.613780768310988
942,2016-04-30,768805413,42.0,M,Post-Graduate,Unknown,$60K - $80K,29.0,16418.0,4080.919400266201,0.2477957847814605,2.0,2.0,727.0,156388.67096310423,1.0,2.0,0.0,77.36606999024664,0,0,204.04597001331007,2.9862851119456195
943,2016-05-31,768805413,42.0,M,Post-Graduate,Unknown,$60K - $80K,30.0,16418.0,542.6677193444224,0.03171398259467896,2.0,2.0,850.0,121411.17040916791,1.0,0.0,0.0,10.287894623331558,0,0,27.13338596722112,-176.91258404608894
944,2016-06-30,768805413,42.0,M,Post-Graduate,Unknown,$60K - $80K,31.0,16418.0,1189.2168437124442,0.06564754103463098,2.0,2.0,850.0,107715.95808272366,1.0,2.0,0.0,22.545172923100516,0,0,59.46084218562221,32.327456218401096
945,2016-07-31,768805413,42.0,M,Post-Graduate,Unknown,$60K - $80K,32.0,16418.0,458.48548127643244,0.023325146519186022,1.0,3.0,615.0,223256.75361838486,1.0,4.0,0.0,8.691967754038606,0,0,22.924274063821624,-36.536568121800585
946,2016-08-31,768805413,42.0,M,Post-Graduate,Unknown,$60K - $80K,33.0,16418.0,243.21297659666754,0.0119043851971164,3.0,3.0,823.0,72035.17165474502,1.0,2.0,0.0,4.610831610319623,0,0,12.160648829833377,-10.763625233988247
947,2016-09-30,768805413,42.0,M,Post-Graduate,Unknown,$60K - $80K,34.0,14881.063959714575,2065.189882104819,0.12465923106287176,2.0,2.0,732.0,270178.25024118944,1.0,2.0,0.0,39.15186978494316,0,0,103.25949410524095,91.09884527540757
948,2016-10-31,768805413,42.0,M,Post-Graduate,Unknown,$60K - $80K,35.0,14815.579667880715,2124.872234573656,0.124655030800724,0.0,0.0,782.0,78691.57856629095,1.0,2.0,0.0,40.283327823047365,0,0,106.24361172868281,2.984117623441861
949,,768805413,,,,,,,,0.0,0.0,2.0,2.0,821.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-106.24361172868281
950,2014-10-31,768805414,33.0,F,Post-Graduate,Single,$120K +,1.0,17597.0,2921.1316386029216,0.14646081768549635,2.0,2.0,850.0,391603.0470561327,1.0,2.0,0.0,55.37881360463419,0,0,146.05658193014608,146.05658193014608
951,2014-11-30,768805414,34.0,F,Post-Graduate,Single,$120K +,12.0,17597.0,2574.081579471135,0.13742712761299694,1.0,3.0,836.0,377964.2955470665,1.0,0.0,0.0,48.79943858361377,0,100,128.70407897355673,-17.352502956589348
952,2014-12-31,768805414,34.0,F,Post-Graduate,Single,$120K +,13.0,17597.0,627.3859349790788,0.03269014843783219,0.0,0.0,850.0,196867.69392523772,1.0,1.0,0.0,11.893982555333375,0,0,31.369296748953943,-97.33478222460279
953,2015-01-31,768805414,35.0,F,Post-Graduate,Single,$120K +,14.0,17597.0,879.2137177009695,0.046771008359353175,0.0,3.0,850.0,367836.7805307016,1.0,0.0,0.0,16.668133660174977,0,0,43.96068588504848,12.591389136094534
954,2015-02-28,768805414,35.0,F,Post-Graduate,Single,$120K +,15.0,17597.0,3087.5832058296255,0.17143395466709094,3.0,3.0,749.0,517393.0132575257,1.0,3.0,0.0,58.53440241611804,0,0,154.3791602914813,110.41847440643282
955,2015-03-31,768805414,35.0,F,Post-Graduate,Single,$120K +,16.0,17597.0,3237.314652083351,0.16237022434661785,0.0,4.0,548.0,457361.0138578907,1.0,3.0,0.0,61.373011174196165,0,0,161.86573260416756,7.486572312686263
956,2015-04-30,768805414,35.0,F,Post-Graduate,Single,$120K +,17.0,17597.0,2964.927873588376,0.15117625405086915,0.0,3.0,657.0,529626.1961800442,1.0,4.0,0.0,56.20910262748843,0,0,148.2463936794188,-13.619338924748774
957,2015-06-30,768805414,35.0,F,Post-Graduate,Single,$120K +,19.0,17597.0,460.89794097277013,0.022539183480979105,1.0,1.0,850.0,353124.94911867974,1.0,0.0,0.0,8.737703164961776,0,0,23.044897048638507,-125.20149663078028
958,2015-07-31,768805414,35.0,F,Post-Graduate,Single,$120K +,20.0,17597.0,1125.9959809543623,0.06194912573990394,1.0,1.0,850.0,517124.2609213373,1.0,0.0,0.0,21.3466318069328,0,0,56.29979904771812,33.25490199907961
959,2015-08-31,768805414,35.0,F,Post-Graduate,Single,$120K +,21.0,17597.0,2569.846112160419,0.12633278742457252,3.0,3.0,568.0,286372.9276820359,1.0,6.0,0.0,48.71914259433722,0,0,128.49230560802096,72.19250656030283
960,2015-09-30,768805414,35.0,F,Post-Graduate,Single,$120K +,22.0,17597.0,459.33980382276707,0.021187623951379526,1.0,1.0,850.0,354758.362679734,1.0,0.0,0.0,8.708164000872017,0,0,22.966990191138354,-105.5253154168826
961,2015-10-31,768805414,35.0,F,Post-Graduate,Single,$120K +,23.0,17597.0,482.04049029672734,0.02479081081174219,2.0,2.0,850.0,191144.51481413437,1.0,1.0,0.0,9.138523615045356,0,0,24.10202451483637,1.1350343236980152
962,2015-11-30,768805414,35.0,F,Post-Graduate,Single,$120K +,24.0,17597.0,3300.9976393754378,0.15787480061197745,2.0,2.0,586.0,507537.70625913684,1.0,4.0,0.0,62.58031324727955,0,100,165.0498819687719,140.94785745393554
963,2015-12-31,768805414,35.0,F,Post-Graduate,Single,$120K +,25.0,17597.0,15.945773085724975,0.0007697216924464073,0.0,0.0,850.0,474026.16774657264,1.0,2.0,0.0,0.30229996615917404,0,0,0.7972886542862487,-164.25259331448564
964,2016-01-31,768805414,36.0,F,Post-Graduate,Single,$120K +,26.0,17597.0,1947.6073597829698,0.10719770425967683,0.0,0.0,850.0,348442.50333050994,1.0,0.0,0.0,36.92274032676554,0,0,97.3803679891485,96.58307933486225
965,2016-02-29,768805414,36.0,F,Post-Graduate,Single,$120K +,27.0,17597.0,1355.9825469334646,0.0662156628667512,4.0,4.0,850.0,314897.68485226476,1.0,0.0,0.0,25.70671712476462,0,0,67.79912734667323,-29.581240642475265
966,2016-03-31,768805414,36.0,F,Post-Graduate,Single,$120K +,28.0,17597.0,3949.8899318469666,0.19422396043733867,0.0,1.0,771.0,327292.6036174887,1.0,0.0,0.0,74.8820133279548,0,0,197.49449659234836,129.69536924567512
967,2016-04-30,768805414,36.0,F,Post-Graduate,Single,$120K +,29.0,17597.0,2122.2128238788805,0.09763725538747427,3.0,3.0,850.0,328794.78416384815,1.0,0.0,0.0,40.23291071509581,0,0,106.11064119394403,-91.38385539840432
968,2016-05-31,768805414,36.0,F,Post-Graduate,Single,$120K +,30.0,17597.0,2502.417345282245,0.12591670916211817,0.0,0.0,850.0,337782.9478623118,1.0,0.0,1.0,47.4408280318608,30,0,1000.9669381128981,894.8562969189541
969,2016-06-30,768805414,36.0,F,Post-Graduate,Single,$120K +,31.0,17597.0,2303.888869685762,0.11674182978980457,1.0,1.0,850.0,208596.9524739614,1.0,0.0,2.0,43.677125191502675,30,0,1382.3333218114572,381.36638369855905
970,2016-07-31,768805414,36.0,F,Post-Graduate,Single,$120K +,32.0,18633.889823751382,1642.8194927498516,0.08329096626002302,4.0,4.0,850.0,486933.2753785801,1.0,0.0,3.0,31.144571943551686,30,0,1034.9762804324066,-347.35704137905054
971,2016-08-31,768805414,36.0,F,Post-Graduate,Single,$120K +,33.0,17597.0,3983.6968190223374,0.18947171601982388,2.0,2.0,727.0,296016.785369943,1.0,3.0,4.0,75.52292429502548,30,0,3226.7944234080937,2191.818142975687
972,2016-09-30,768805414,36.0,F,Post-Graduate,Single,$120K +,34.0,17597.0,276.4672664246502,0.013113891180966406,1.0,1.0,850.0,371292.9590355222,1.0,1.0,5.0,5.241266436878518,30,0,223.93848580396667,-3002.855937604127
973,2016-10-31,768805414,36.0,F,Post-Graduate,Single,$120K +,35.0,17597.0,1375.1413969530172,0.07361328165032249,1.0,1.0,850.0,151033.75473392077,1.0,0.0,6.0,26.0699306034353,30,0,1113.864531531944,889.9260457279775
974,,768805414,,,,,,,,0.0,0.0,0.0,3.0,593.0,0.0,0.0,5.0,7.0,0.0,30,0,0.0,-1113.864531531944
